jobID,  modelID,  status,  completionReason,  startTime,  endTime,  runtime(s),  expDesc,  numRecords,  modelParams|sensorParams|encoders|serial:n,  modelParams|sensorParams|encoders|Servo8:n,  modelParams|sensorParams|encoders|Reads:n,  modelParams|sensorParams|encoders|FlyHeight9:n,  modelParams|sensorParams|encoders|FlyHeight8:n,  modelParams|sensorParams|encoders|GList1:n,  modelParams|sensorParams|encoders|Hours:n,  modelParams|sensorParams|encoders|Temp4:n,  modelParams|sensorParams|encoders|Writes:n,  modelParams|sensorParams|encoders|ReadError14:n,  modelParams|sensorParams|encoders|ReadError18:n,  modelParams|sensorParams|encoders|ReadError12:n,  modelParams|sensorParams|encoders|Temp5:n,  modelParams|sensorParams|encoders|FlyHeight13:n,  modelParams|sensorParams|encoders|Temp3:n,  modelParams|sensorParams|encoders|ReadError19:n,  modelParams|sensorParams|encoders|FlyHeight2:n,  modelParams|clParams|alpha,  modelParams|sensorParams|encoders|GList2:n,  modelParams|tpParams|activationThreshold,  modelParams|sensorParams|encoders|ReadError20:n,  modelParams|sensorParams|encoders|Temp6:n,  modelParams|sensorParams|encoders|ReadError9:n,  modelParams|sensorParams|encoders|FlyHeight11:n,  modelParams|sensorParams|encoders|ReadError8:n,  modelParams|sensorParams|encoders|Temp1:n,  modelParams|spParams|synPermInactiveDec,  modelParams|sensorParams|encoders|GList3:n,  modelParams|sensorParams|encoders|Temp2:n,  modelParams|sensorParams|encoders|Frame:n,  modelParams|sensorParams|encoders|FlyHeight3:n,  modelParams|sensorParams|encoders|ReadError15:n,  modelParams|sensorParams|encoders|ReadError2:n,  modelParams|sensorParams|encoders|FlyHeight10:n,  modelParams|sensorParams|encoders|HoursBeforeFail:n,  modelParams|sensorParams|encoders|ReadError7:n,  modelParams|sensorParams|encoders|ReadError10:n,  modelParams|sensorParams|encoders|FlyHeight7:n,  modelParams|sensorParams|encoders|Servo2:n,  modelParams|sensorParams|encoders|FlyHeight1:n,  modelParams|sensorParams|encoders|FlyHeight14:n,  modelParams|sensorParams|encoders|Servo10:n,  modelParams|sensorParams|encoders|ReadError13:n,  modelParams|tpParams|pamLength,  modelParams|sensorParams|encoders|FlyHeight12:n,  modelParams|sensorParams|encoders|WriteError:n,  modelParams|sensorParams|encoders|FlyHeight5:n,  modelParams|sensorParams|encoders|Servo4:n,  modelParams|sensorParams|encoders|FlyHeight4:n,  modelParams|sensorParams|encoders|PList:n,  modelParams|sensorParams|encoders|CSS:n,  modelParams|sensorParams|encoders|FlyHeight16:n,  modelParams|sensorParams|encoders|FlyHeight6:n,  modelParams|sensorParams|encoders|Servo3:n,  modelParams|sensorParams|encoders|ReadError1:n,  modelParams|sensorParams|encoders|Servo1:n,  modelParams|sensorParams|encoders|Servo7:n,  modelParams|tpParams|minThreshold,  modelParams|sensorParams|encoders|FlyHeight15:n,  modelParams|sensorParams|encoders|Servo6:n,  modelParams|sensorParams|encoders|Servo5:n,  modelParams|sensorParams|encoders|ReadError5:n,  modelParams|sensorParams|encoders|Servo9:n,  modelParams|sensorParams|encoders|ReadError4:n,  modelParams|sensorParams|encoders|ReadError11:n,  modelParams|sensorParams|encoders|ReadError6:n,  modelParams|sensorParams|encoders|ReadError16:n,  modelParams|sensorParams|encoders|ReadError3:n,  multiStepBestPredictions:multiStep:errorMetric='avg_err':steps=[1]:window=1000:field=class, 
1004,  1497,  completed,  eof,  2015-10-12 18:54:48,  2015-10-12 19:05:59,  671,  modelParams|clParams|alpha_0.05005.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_14.modelParams|sensorParams|encoders|Hours:n_272.modelParams|tpParams|pamLength_3.modelParams|spParams|synPermInactiveDec_0.05015,  68411,  None,  None,  None,  None,  None,  None,  272,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  0.05005,  None,  14,  None,  None,  None,  None,  None,  None,  0.05015,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  3,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  11,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  0.0, 
1004,  1498,  completed,  eof,  2015-10-12 18:57:02,  2015-10-12 19:05:31,  509,  modelParams|sensorParams|encoders|HoursBeforeFail:n_272.modelParams|clParams|alpha_0.05005.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|spParams|synPermInactiveDec_0.05015,  68411,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  0.05005,  None,  14,  None,  None,  None,  None,  None,  None,  0.05015,  None,  None,  None,  None,  None,  None,  None,  272,  None,  None,  None,  None,  None,  None,  None,  None,  3,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  11,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  0.0, 
1004,  1499,  completed,  eof,  2015-10-12 18:58:19,  2015-10-12 19:05:45,  446,  modelParams|clParams|alpha_0.05005.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|spParams|synPermInactiveDec_0.05015.modelParams|sensorParams|encoders|PList:n_272,  68411,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  0.05005,  None,  14,  None,  None,  None,  None,  None,  None,  0.05015,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  3,  None,  None,  None,  None,  None,  272,  None,  None,  None,  None,  None,  None,  None,  11,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  0.0, 
1004,  1500,  completed,  eof,  2015-10-12 19:05:31,  2015-10-12 19:16:02,  631,  modelParams|sensorParams|encoders|ReadError1:n_272.modelParams|clParams|alpha_0.05005.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|spParams|synPermInactiveDec_0.05015,  68411,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  0.05005,  None,  14,  None,  None,  None,  None,  None,  None,  0.05015,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  3,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  272,  None,  None,  11,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  0.0, 
1004,  1501,  completed,  eof,  2015-10-12 19:05:45,  2015-10-12 19:14:14,  509,  modelParams|sensorParams|encoders|ReadError10:n_272.modelParams|clParams|alpha_0.05005.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|spParams|synPermInactiveDec_0.05015,  68411,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  0.05005,  None,  14,  None,  None,  None,  None,  None,  None,  0.05015,  None,  None,  None,  None,  None,  None,  None,  None,  None,  272,  None,  None,  None,  None,  None,  None,  3,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  11,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  0.0, 
1004,  1502,  completed,  eof,  2015-10-12 19:05:59,  2015-10-12 19:14:45,  526,  modelParams|clParams|alpha_0.05005.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|sensorParams|encoders|ReadError11:n_272.modelParams|spParams|synPermInactiveDec_0.05015,  68411,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  0.05005,  None,  14,  None,  None,  None,  None,  None,  None,  0.05015,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  3,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  11,  None,  None,  None,  None,  None,  None,  272,  None,  None,  None,  0.0, 
1004,  1503,  completed,  eof,  2015-10-12 19:13:28,  2015-10-12 19:22:00,  512,  modelParams|clParams|alpha_0.05005.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|spParams|synPermInactiveDec_0.05015.modelParams|sensorParams|encoders|ReadError12:n_272,  68411,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  272,  None,  None,  None,  None,  None,  0.05005,  None,  14,  None,  None,  None,  None,  None,  None,  0.05015,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  3,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  11,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  0.0, 
1004,  1504,  completed,  eof,  2015-10-12 19:14:14,  2015-10-12 19:22:38,  504,  modelParams|sensorParams|encoders|ReadError13:n_272.modelParams|clParams|alpha_0.05005.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|spParams|synPermInactiveDec_0.05015,  68411,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  0.05005,  None,  14,  None,  None,  None,  None,  None,  None,  0.05015,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  272,  3,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  11,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  0.0, 
1004,  1505,  completed,  eof,  2015-10-12 19:14:45,  2015-10-12 19:23:09,  504,  modelParams|clParams|alpha_0.05005.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|sensorParams|encoders|ReadError14:n_272.modelParams|spParams|synPermInactiveDec_0.05015,  68411,  None,  None,  None,  None,  None,  None,  None,  None,  None,  272,  None,  None,  None,  None,  None,  None,  None,  0.05005,  None,  14,  None,  None,  None,  None,  None,  None,  0.05015,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  3,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  11,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  0.0, 
1004,  1506,  completed,  eof,  2015-10-12 19:16:02,  2015-10-12 19:24:28,  506,  modelParams|clParams|alpha_0.05005.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|spParams|synPermInactiveDec_0.05015.modelParams|sensorParams|encoders|ReadError15:n_272,  68411,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  0.05005,  None,  14,  None,  None,  None,  None,  None,  None,  0.05015,  None,  None,  None,  None,  272,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  3,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  11,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  0.0, 
1004,  1507,  completed,  eof,  2015-10-12 19:22:00,  2015-10-12 19:30:26,  506,  modelParams|sensorParams|encoders|ReadError16:n_272.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|clParams|alpha_0.05005.modelParams|spParams|synPermInactiveDec_0.05015,  68411,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  0.05005,  None,  14,  None,  None,  None,  None,  None,  None,  0.05015,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  3,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  11,  None,  None,  None,  None,  None,  None,  None,  None,  272,  None,  0.0, 
1004,  1508,  completed,  eof,  2015-10-12 19:22:38,  2015-10-12 19:34:47,  729,  modelParams|sensorParams|encoders|ReadError18:n_272.modelParams|clParams|alpha_0.05005.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|spParams|synPermInactiveDec_0.05015,  68411,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  272,  None,  None,  None,  None,  None,  None,  0.05005,  None,  14,  None,  None,  None,  None,  None,  None,  0.05015,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  3,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  11,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  0.0, 
1004,  1509,  completed,  eof,  2015-10-12 19:23:10,  2015-10-12 19:33:19,  609,  modelParams|clParams|alpha_0.05005.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_14.modelParams|sensorParams|encoders|ReadError19:n_272.modelParams|tpParams|pamLength_3.modelParams|spParams|synPermInactiveDec_0.05015,  68411,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  272,  None,  0.05005,  None,  14,  None,  None,  None,  None,  None,  None,  0.05015,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  3,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  11,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  0.0, 
1004,  1510,  completed,  eof,  2015-10-12 19:24:28,  2015-10-12 19:34:44,  616,  modelParams|sensorParams|encoders|ReadError2:n_272.modelParams|clParams|alpha_0.05005.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|spParams|synPermInactiveDec_0.05015,  68411,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  0.05005,  None,  14,  None,  None,  None,  None,  None,  None,  0.05015,  None,  None,  None,  None,  None,  272,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  3,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  11,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  0.0, 
1004,  1511,  completed,  eof,  2015-10-12 19:30:26,  2015-10-12 19:38:53,  507,  modelParams|clParams|alpha_0.05005.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_14.modelParams|sensorParams|encoders|ReadError20:n_272.modelParams|tpParams|pamLength_3.modelParams|spParams|synPermInactiveDec_0.05015,  68411,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  0.05005,  None,  14,  272,  None,  None,  None,  None,  None,  0.05015,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  3,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  11,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  0.0, 
1004,  1512,  completed,  eof,  2015-10-12 19:33:19,  2015-10-12 19:43:06,  587,  modelParams|clParams|alpha_0.05005.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_14.modelParams|sensorParams|encoders|ReadError3:n_272.modelParams|spParams|synPermInactiveDec_0.05015.modelParams|tpParams|pamLength_3,  68411,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  0.05005,  None,  14,  None,  None,  None,  None,  None,  None,  0.05015,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  3,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  11,  None,  None,  None,  None,  None,  None,  None,  None,  None,  272,  0.0, 
1004,  1513,  completed,  eof,  2015-10-12 19:34:45,  2015-10-12 19:43:16,  511,  modelParams|clParams|alpha_0.05005.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|sensorParams|encoders|ReadError4:n_272.modelParams|spParams|synPermInactiveDec_0.05015,  68411,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  0.05005,  None,  14,  None,  None,  None,  None,  None,  None,  0.05015,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  3,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  11,  None,  None,  None,  None,  None,  272,  None,  None,  None,  None,  0.0, 
1004,  1514,  completed,  eof,  2015-10-12 19:34:47,  2015-10-12 19:43:43,  536,  modelParams|clParams|alpha_0.05005.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_14.modelParams|sensorParams|encoders|ReadError5:n_272.modelParams|tpParams|pamLength_3.modelParams|spParams|synPermInactiveDec_0.05015,  68411,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  0.05005,  None,  14,  None,  None,  None,  None,  None,  None,  0.05015,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  3,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  11,  None,  None,  None,  272,  None,  None,  None,  None,  None,  None,  0.0, 
1004,  1515,  completed,  eof,  2015-10-12 19:38:53,  2015-10-12 19:47:26,  513,  modelParams|clParams|alpha_0.05005.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|sensorParams|encoders|ReadError6:n_272.modelParams|spParams|synPermInactiveDec_0.05015,  68411,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  0.05005,  None,  14,  None,  None,  None,  None,  None,  None,  0.05015,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  3,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  11,  None,  None,  None,  None,  None,  None,  None,  272,  None,  None,  0.0, 
1004,  1516,  completed,  eof,  2015-10-12 19:43:07,  2015-10-12 19:51:36,  509,  modelParams|sensorParams|encoders|ReadError7:n_272.modelParams|clParams|alpha_0.05005.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|spParams|synPermInactiveDec_0.05015,  68411,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  0.05005,  None,  14,  None,  None,  None,  None,  None,  None,  0.05015,  None,  None,  None,  None,  None,  None,  None,  None,  272,  None,  None,  None,  None,  None,  None,  None,  3,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  11,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  0.0, 
1004,  1517,  completed,  eof,  2015-10-12 19:43:16,  2015-10-12 19:51:43,  507,  modelParams|clParams|alpha_0.05005.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_14.modelParams|sensorParams|encoders|ReadError8:n_272.modelParams|tpParams|pamLength_3.modelParams|spParams|synPermInactiveDec_0.05015,  68411,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  0.05005,  None,  14,  None,  None,  None,  None,  272,  None,  0.05015,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  3,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  11,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  0.0, 
1004,  1518,  completed,  eof,  2015-10-12 19:43:43,  2015-10-12 19:52:12,  509,  modelParams|clParams|alpha_0.05005.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_14.modelParams|sensorParams|encoders|ReadError9:n_272.modelParams|tpParams|pamLength_3.modelParams|spParams|synPermInactiveDec_0.05015,  68411,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  0.05005,  None,  14,  None,  None,  272,  None,  None,  None,  0.05015,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  3,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  11,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  0.0, 
1004,  1519,  completed,  eof,  2015-10-12 19:47:26,  2015-10-12 20:06:56,  1170,  modelParams|sensorParams|encoders|Reads:n_272.modelParams|clParams|alpha_0.05005.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|spParams|synPermInactiveDec_0.05015,  68411,  None,  None,  272,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  0.05005,  None,  14,  None,  None,  None,  None,  None,  None,  0.05015,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  3,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  11,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  0.0, 
1004,  1520,  completed,  eof,  2015-10-12 19:51:37,  2015-10-12 20:02:08,  631,  modelParams|clParams|alpha_0.05005.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|sensorParams|encoders|Servo1:n_272.modelParams|spParams|synPermInactiveDec_0.05015,  68411,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  0.05005,  None,  14,  None,  None,  None,  None,  None,  None,  0.05015,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  3,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  272,  None,  11,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  0.0, 
1004,  1521,  completed,  eof,  2015-10-12 19:51:44,  2015-10-12 20:15:08,  1404,  modelParams|clParams|alpha_0.05005.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_14.modelParams|sensorParams|encoders|Servo10:n_272.modelParams|tpParams|pamLength_3.modelParams|spParams|synPermInactiveDec_0.05015,  68411,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  0.05005,  None,  14,  None,  None,  None,  None,  None,  None,  0.05015,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  272,  None,  3,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  11,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  0.0, 
1004,  1522,  completed,  eof,  2015-10-12 19:52:12,  2015-10-12 20:05:40,  808,  modelParams|clParams|alpha_0.05005.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|sensorParams|encoders|Servo2:n_272.modelParams|spParams|synPermInactiveDec_0.05015,  68411,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  0.05005,  None,  14,  None,  None,  None,  None,  None,  None,  0.05015,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  272,  None,  None,  None,  None,  3,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  11,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  0.0, 
1004,  1523,  completed,  eof,  2015-10-12 20:02:09,  2015-10-12 20:11:57,  588,  modelParams|sensorParams|encoders|Servo3:n_272.modelParams|clParams|alpha_0.05005.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|spParams|synPermInactiveDec_0.05015,  68411,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  0.05005,  None,  14,  None,  None,  None,  None,  None,  None,  0.05015,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  3,  None,  None,  None,  None,  None,  None,  None,  None,  None,  272,  None,  None,  None,  11,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  0.0, 
1004,  1524,  completed,  eof,  2015-10-12 20:05:40,  2015-10-12 20:14:09,  509,  modelParams|clParams|alpha_0.05005.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|sensorParams|encoders|Servo4:n_272.modelParams|spParams|synPermInactiveDec_0.05015,  68411,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  0.05005,  None,  14,  None,  None,  None,  None,  None,  None,  0.05015,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  3,  None,  None,  None,  272,  None,  None,  None,  None,  None,  None,  None,  None,  None,  11,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  0.0, 
1004,  1525,  completed,  eof,  2015-10-12 20:06:56,  2015-10-12 20:18:03,  667,  modelParams|clParams|alpha_0.05005.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_14.modelParams|sensorParams|encoders|Servo5:n_272.modelParams|tpParams|pamLength_3.modelParams|spParams|synPermInactiveDec_0.05015,  68411,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  0.05005,  None,  14,  None,  None,  None,  None,  None,  None,  0.05015,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  3,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  11,  None,  None,  272,  None,  None,  None,  None,  None,  None,  None,  0.001, 
1004,  1526,  completed,  eof,  2015-10-12 20:11:57,  2015-10-12 20:25:05,  788,  modelParams|clParams|alpha_0.05005.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_14.modelParams|sensorParams|encoders|Servo6:n_272.modelParams|tpParams|pamLength_3.modelParams|spParams|synPermInactiveDec_0.05015,  68411,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  0.05005,  None,  14,  None,  None,  None,  None,  None,  None,  0.05015,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  3,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  11,  None,  272,  None,  None,  None,  None,  None,  None,  None,  None,  0.0, 
1004,  1527,  completed,  eof,  2015-10-12 20:14:09,  2015-10-12 20:23:46,  577,  modelParams|sensorParams|encoders|Servo7:n_272.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|clParams|alpha_0.05005.modelParams|spParams|synPermInactiveDec_0.05015,  68411,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  0.05005,  None,  14,  None,  None,  None,  None,  None,  None,  0.05015,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  3,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  272,  11,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  0.0, 
